Application_ID,Candidate_ID,Candidate_Name,Age,Gender,Education,Degree,Graduation_Year,Experience_Years,Candidate_Skills,Job_ID,Job_Title,Company_Name,Industry,Job_Location,State,Job_Type,Work_Mode,Required_Skills,Minimum_Experience,Salary_Range,Salary_Expected_LPA,Salary_Offered_LPA,Application_Date,Application_Source,Application_Status,Interview_Status,Final_Status,Skills_Match_Percentage,Experience_Match,Eligibility_Status,Job_Match_Score,Days_to_Response
APP109246,CAND32776,Chirag Gupta,38,Male,Bachelor's,MCA,2025,0,"Git, Node.js, MongoDB, JavaScript, CSS, HTML, REST API",JOB5436,Web Developer,Nova Systems,Information Technology,Delhi,Delhi,Contract,Hybrid,"React, REST API, Node.js, MongoDB, Bootstrap",5,350000-509999,"3,10,000",INR 2.8,01-03-2025,Company Website,rejected,Not Scheduled,Rejected,62.1,No,Not Eligible,43.6,21
APP103371,CAND23355,Praveen Chatterjee,34,Male,Bachelor's,B.Tech,2008,9,"TensorFlow, English Proficiency, Data Visualization, Statistics",JOB5186,Data Scientist,Skyline Industries,Information Technology,Hyderabad,Telangana,Full-Time,Hybrid,"Pandas, Machine Learning, Deep Learning, TensorFlow, Python",3,Rs. 18.0 - 22 LPA,20.7 LPA,21.2L,02-03-2025,Campus Placement,Interview scheduled ,Scheduled,In Process,17.8,Yes,Not Eligible,52.5,16
APP107095,CAND23230,Kiran Rathore,,Male,Bachelor's,BBA,2009,5.5,"Requirement Gathering, MS Office, Agile, Power BI, Problem Solving, SQL, Documentation, Excel",JOB5002,Business Analyst,Vindhya Solutions,Information Technology,Noida,Uttar Pradesh,Full-Time,Work From Office,"Stakeholder Management, SQL, Business Process Modeling, Power BI, Documentation",3,800000-1100000,9.2L,9.5,12-04-2025,Company Website,SHORTLISTED,Scheduled,In Process,59.3,Yes,Eligible,73.9,18
APP100161,CAND24846,Varun Nair,41,Male,Bachelor's,MBA Marketing,2013,0.1,,JOB5038,Sales Executive,Quest Global,Sales & Business Development,Pune,Maharashtra,Full-Time,Hybrid,"Market Research, Presentation Skills, Client Relationship, Cold Calling",0,2.5-3.4 LPA,2.6,2.2L,24-11-2023,LinkedIn,Rejected,,Rejected,47.2,Partial,Partially Eligible,54.7,20
APP119299,CAND23788,Aarohi Murugan,32,Other,Bachelor's,BBA,2018,3.4,"Negotiation, Communication, Critical Thinking, Target Achievement",JOB5295,Sales Executive,Prism Global,Sales & Business Development,Pune,Maharashtra,Full-Time,Work From Home,"Target Achievement, Market Research, Negotiation, Cold Calling, CRM Software",2,3.5L-5.2L,3.8,3.9,28-04-2023,LinkedIn,applied,Not Scheduled,In Process,42.4,Yes,Partially Eligible,62.4,44
APP104123,CAND34505,Pooja Chatterjee,26,Female,Bachelor's,Any Graduate,2023,2,"Communication, Market Research, Cold Calling, Lead Generation, CRM Software",JOB5677,Sales Executive,Prism Ventures,Sales & Business Development,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Lead Generation, Presentation Skills, Negotiation, Communication",3,2.8 to 4.4 Lakhs,3.5,2.8,07-06-2024,Company Website,rejected,Cancelled,Rejected,50.2,No,Not Eligible,36.3,31
APP104914,CAND21999,Harini Warrier,45,Female,Bachelor's,MCA,2004,5.8,"HTML, TypeScript, MongoDB, Node.js, CSS, Bootstrap",JOB5094,Web Developer,Nexus Corp,Information Technology,Pune,Maharashtra,Full-Time,Work From Office,"HTML, React, MongoDB, Node.js, Bootstrap",2,Rs. 8.0 - 11.2 LPA,INR 9.7,8,14-Sep-24,Company Website,Interview scheduled ,No Show,In Process,79.3,Yes,Eligible,88.5,40
APP119326,CAND31376,Naveen Kapoor,21,Male,Master's,MCA,2016,9,"API Testing, Agile, Bug Tracking, Regression Testing, JIRA, Manual Testing, Automation Testing",JOB5314,QA Tester,bharat systems,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Office,"Bug Tracking, JIRA, Agile, Regression Testing, Selenium, API Testing",3,8.2 to 10 Lakhs,INR 9.5,8.3,20-02-2024,LinkedIn,Reject,Not Scheduled,Rejected,81.4,Yes,Eligible,91.5,10
APP102384,CAND22988,Mohan Yadav,26,Male,Bachelor's,B.Com,2020,5,"Pandas, Python, Leadership, Tableau, VLOOKUP",JOB5560,Data Analyst,Xcel Services ,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Data Cleaning, Excel, SQL, Statistics",6,650000-900000,7.4L,"7,40,000",21-01-2025,LinkedIn,Reject,Not Scheduled,Rejected,0.1,No,Not Eligible,7.6,32
APP110514,CAND28472,,35,Female,Bachelor's,B.Tech,2010,3.1,"Teamwork, NLP, Pandas, Statistics, English Proficiency",JOB5635,Data Scientist,Blupeak Industries,Information Technology,Bengaluru,Karnataka,Full-Time,Hybrid,"Machine Learning, Data Visualization, TensorFlow, Scikit-learn, Statistics",2,8.6 to 13.4 Lakhs,"12,50,000",10.3,01-05-2023,Referral,Onhold,Not Scheduled,,21.5,Yes,Not Eligible,49.3,14
APP118468,CAND34051,Ashok Verma,23,Male,Master's,B.Com,2005,14.3,"HRMS, Exit Formalities, Problem Solving, Payroll, Hindi Proficiency, Employee Engagement, Onboarding, Communication",JOB5012,HR Executive,Trident Pvt Ltd,Human Resources,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Attendance Management, Labour Law, Onboarding, Communication, HRMS, Recruitment",3,720000-800000,8.6 LPA,6.2,21-08-2023,Referral,On Hold,Not Scheduled,In Process,52.8,Yes,Eligible,68.4,18
APP101045,CAND24356,Radha Patel,34,Female,Bachelor's,MBA Marketing,2009,8.1,"Social Media Marketing, SEM, Google Analytics, Critical Thinking, Time Management, Copywriting, SEO Tools",JOB5037,Digital Marketing Executive,Yellowstone Labs,Marketing & Advertising,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"SEO, Content Marketing, Canva, SEM, Google Ads",2,6.8 to 8.7 Lakhs,"7,10,000",7.8,14-02-2024,Company Website,shortlisted,,In Process,22.4,Yes,Not Eligible,50.9,3
APP109903,CAND24545,Meena Chatterjee,65,Female,Diploma,MBA,2012,8.7,"Requirement Gathering, Power BI, Communication, Time Management",JOB5870,Business Analyst,Rapid Industries,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"Documentation, Stakeholder Management, Power BI, Business Process Modeling, Requirement Gathering",6,11.2L-14L,"11,70,000",11.8 LPA,01-Aug-24,Referral,Shortlisted,Not Scheduled,In Process,41.8,Yes,Partially Eligible,64.4,31
APP117853,CAND30903,Vijay Pillai,21,Male,Master's,BBA,2014,4.7,"Sales Reporting, Presentation Skills, CRM Software",JOB5433,Sales Executive,Nexus Services,Sales & Business Development,Pune,Maharashtra,Contract,Hybrid,"Target Achievement, Communication, Sales Reporting, Cold Calling, Client Relationship",1,4.3 to 5.9 Lakhs,"4,40,000",4.7L,23-02-2025,Indeed,Rejected,Not Scheduled,Rejected,18.6,Yes,Not Eligible,48.7,35
APP109049,CAND20805,Sundar Saxena,34,Male,Master's,MBA Finance,2002,8.7,"Budgeting, PowerPoint, Forecasting, Financial Reporting, English Proficiency",JOB5519,Financial Analyst,Ganga Labs,Finance & Accounting,Bengaluru,Karnataka,Full-Time,Work From Home,"SQL, Ratio Analysis, Financial Reporting, Financial Modeling",1,1050000-1300000,11.1,11.7 LPA,07-09-2024,LinkedIn,Short-listed,Not Scheduled,In Process,23.5,Yes,Not Eligible,56.6,29
APP110809,CAND20162,Vinay Chatterjee,22,Male,Master's,CA Inter,2006,6.4,"Accounts Payable, Excel, Accounts Receivable, Critical Thinking, Bank Reconciliation, GST",JOB5799,Accountant,Bluepeak Ventures,Finance & Accounting,Chennai,Tamil Nadu,Full-Time,Work From Office,"Bookkeeping, Auditing, TDS, Accounts Receivable",8,4.7 to 6.1 Lakhs,5.9 LPA,"5,60,000",16-02-2025,Indeed,REJECTED,Not Scheduled,Rejected,23.5,No,Not Eligible,25.2,8
APP100481,CAND26086,Neha Pandey,29,Female,Bachelor's,MCA,2010,8.1,"SQL, Python, C++, REST API",JOB5069,Software Developer,Pinnacle Services,Information Technology,Salem,Tamil Nadu,Part-Time,Hybrid,"REST API, Java, Python, Git, JavaScript",1,14.6 to 19.4 Lakhs,INR 19.4,14.2,10-03-2023,Naukri,applied,Not Scheduled,In Process,42.1,Yes,Partially Eligible,65.9,19
APP106480,CAND21326,Keerthana Singh,45,Female,Bachelor's,B.Sc Statistics,2008,3.4,"Power BI, Excel, Tableau, Data Cleaning, VLOOKUP, SQL",JOB5206,Data Analyst,Solstice Solutions,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Office,"Pandas, Excel, Statistics, Data Cleaning",6,5.1 to 7.7 Lakhs,,6.6,19-08-2025,LinkedIn,WITHDRAWN,Cancelled,Rejected,49.6,No,Not Eligible,40.3,10
APP106700,CAND22142,Deepa Banerjee,32,Female,Diploma,B.A,2022,3,"Exit Formalities, English Proficiency, Labour Law, Employee Engagement, Leadership, Payroll",JOB5611,HR Executive,Ganga Infotech,Human Resources,Hyderabad,Telangana,Full-Time,Hybrid,"MS Office, Attendance Management, Employee Engagement, Communication, Payroll",8,3.3L-5.0L,"4,20,000",4.3,22-Sep-24,Referral,Pending,Not Scheduled,In Process,40,No,Not Eligible,28.7,44
APP109524,CAND31051,Preeti Banerjee,45,Female,Master's,MCA,2008,3.7,"SQL, API Testing, Manual Testing, Selenium, Agile",JOB5896,QA Tester,Saffron Infotech,Information Technology,Pune,Maharashtra,Contract,Work From Home,"API Testing, Selenium, Agile, Regression Testing, Test Cases",2,4.5 to 6.6 Lakhs,INR 5.9,5.2L,27-04-2025,Campus Placement,Selected,Completed,Selected,58.8,Yes,Eligible,75.3,11
APP116573,CAND33172,Vihaan Tiwari,42,Male,Bachelor's,MBA,2022,,"Power BI, Business Process Modeling, JIRA, Requirement Gathering, Communication, Excel",JOB5533,Business Analyst,Vindhya Solutions,Information Technology,Delhi,Delhi,Part-Time,Work From Office,"Excel, Requirement Gathering, Business Process Modeling, JIRA, Agile",1,5.5 to 8.5 Lakhs,INR 7.2,5.8L,30-04-2023,Naukri,selected,Completed,,81.3,Yes,Eligible,87.5,10
APP113439,CAND26535,Trisha Mukherjee,26,Female,Diploma,M.Com,2017,2.1,"Accounts Receivable, TDS, Bank Reconciliation",JOB5758,Accountant,Xcel Softwares,Finance & Accounting,Noida,Uttar Pradesh,Full-Time,Work From Office,"Taxation, GST, Bank Reconciliation, TDS",1,2.8L-4.1L,3.6L,3,26-04-2023,Naukri,Reject,,Rejected,53,Yes,Eligible,67.9,25
APP109162,CAND23756,Rahul Mukherjee,40,Male,Bachelor's,Diploma in IT,2022,,"Windows Server, Linux, Networking, Security, Virtualization",JOB5884,System Administrator,Zephyr Systems,Information Technology,kolkata ,West Bengal,Contract,Work From Office,"Windows Server, Backup Management, Troubleshooting, Virtualization, Shell Scripting, AWS",8,3.5-5.8 LPA,4,3.8,22-08-2024,Campus Placement,Withdrawn,Not Scheduled,Rejected,30.9,No,Not Eligible,27.8,27
APP116223,CAND32101,Divya Ghosh,22,Female,12th,Any Graduate,2023,2,"Target Achievement, Sales Reporting, Cold Calling, Client Relationship, Lead Generation, Market Research, Negotiation",JOB5263,Sales Executive,Trident Industries,Sales & Business Development,Pune,Maharashtra,Full-Time,Hybrid,"Target Achievement, CRM Software, Cold Calling, Market Research, Client Relationship",0,280000-440000,3.9L,3.4,15-10-2025,Campus Placement,Selected,Completed,Selected,82.4,Yes,Eligible,91.3,19
APP104186,CAND27346,Geeta Ghosh,26,Other,Master's,Diploma in IT,2004,,"Linux, Shell Scripting, Virtualization, Security, Troubleshooting, AWS, Windows Server",JOB5593,System Administrator,Nimbus Solutions,Information Technology,  Banglore ,Karnataka,Full-Time,Work From Office,"Networking, Windows Server, Shell Scripting, Backup Management, Troubleshooting",6,3.5 to 4.8 Lakhs,3.6,3.5L,01/30/2023,Referral,Rejected,Not Scheduled,Rejected,58.3,No,Not Eligible,44.2,34
APP118795,CAND28602,Ravi Kumar,24,Male,Bachelor's,Any Graduate,2009,7.6,"Multitasking, Problem Solving, MS Office, Customer Handling, CRM Software, Chat Support, Voice Process, Adaptability",JOB5014,Customer Support Executive,Xcel Services,BPO / Customer Service,mumbai,Maharashtra,Contract,Work From Home,"Problem Solving, Customer Handling, CRM Software, MS Office",2,4.1-5.2 LPA,4.2,3.9,24-03-2024,Company Website,interview scheduled,Scheduled,In Process,100,Yes,Eligible,100,33
APP102893,CAND23161,Anika Desai,24,Female,Bachelor's,B.Tech,2019,0.2,"Git, Time Management, Node.js, Adaptability, TypeScript, Bootstrap, React, MongoDB",JOB5046,Web Developer,Lotus Networks,Information Technology,Bangalore,Karnataka,Full-Time,Hybrid,"Bootstrap, Git, MongoDB, React, JavaScript, Node.js",5,3.5-5.3 LPA,INR 3.6,"3,80,000",18-08-2023,Naukri,Shortlisted,Scheduled,In Process,82.8,No,Not Eligible,60.8,8
APP106338,CAND29478,Vijay Singh,36,Male,Diploma,B.Sc Computer Science,2006,5.1,"Git, REST API, Bootstrap, TypeScript",JOB5370,Web Developer,Delta Systems,Information Technology,Kochi,Kerala,Full-Time,Hybrid,"TypeScript, Node.js, HTML, Git, JavaScript, REST API",5,730000-1040000,9.3L,"7,90,000",13-10-2025,Company Website,Interview scheduled ,Completed,,48.6,Partial,Partially Eligible,53.9,12
APP114264,CAND26339,Nithya Shah,29,Other,Bachelor's,M.Tech,2015,1.6,"Critical Thinking, Pandas, Deep Learning, TensorFlow, Python, Scikit-learn, NLP, Statistics",JOB5097,Data Scientist,Everest Systems,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Office,"Pandas, Python, Scikit-learn, Machine Learning",2,6.2 to 11.0 Lakhs,9.3L,"7,50,000",05-10-2023,Campus Placement,REJECTED,Not Scheduled,Rejected,77.3,No,Not Eligible,55.9,21
APP106947,CAND21336,Raghav Banerjee,,Male,Bachelor's,B.Com,2004,14.8,"Multitasking, MS Office, Email Support",JOB5550,Customer Support Executive,Unity Systems,BPO / Customer Service,Pune,Maharashtra,Full-Time,Work From Home,"Multitasking, Problem Solving, Communication, Voice Process",8,5.0-5.5 LPA,4.8,4.9 LPA,08/23/2024,Naukri,SHORTLISTED,Scheduled,In Process,26.6,Yes,Not Eligible,57.8,45
APP114332,CAND24279,Sai Shah,35,Male,Bachelor's,MCA,2007,14,"Manual Testing, Bug Tracking, SQL, API Testing, Selenium, JIRA, Agile",JOB5877,QA Tester,Solstice Services,Information Technology,Ahmedabad,Gujarat,Contract,Hybrid,"Bug Tracking, API Testing, Test Cases, Agile, Manual Testing",5,Rs. 8.9 - 10 LPA,10.5 LPA,,28-08-2024,Referral,Reject,Not Scheduled,Rejected,80.7,Yes,Eligible,87.2,16
APP112320,CAND26808,Anjali Desai,45,Female,Diploma,MBA Finance,2015,10,"Budgeting, Financial Reporting, Risk Analysis, Financial Modeling, PowerPoint, Excel",JOB5764,Financial Analyst,Ganga Digital,Finance & Accounting,Bengaluru,Karnataka,Full-Time,Hybrid,"Ratio Analysis, SQL, Financial Reporting, Risk Analysis, Valuation, Financial Modeling",2,11.6L-13L,12.1,12.4L,03-06-2025,Naukri,SHORTLISTED,Scheduled,In Process,48.8,Yes,Partially Eligible,66.2,15
APP117304,CAND33193,Karthik Iyer,24,Male,Bachelor's,B.Com,2008,4.7,"MS Office, Chat Support, Customer Handling",JOB5866,Customer Support Executive,Nimbus Solutions,BPO / Customer Service,Pune,Maharashtra,Contract,Hybrid,"MS Office, Chat Support, Email Support, Ticketing Tools, Communication",0,3.1 to 4.2 Lakhs,,INR 2.7,03-08-2025,Naukri,pending ,Not Scheduled,In Process,38.6,Yes,Partially Eligible,67.1,13
APP113316,CAND25667,Sanjay Raman,30,Male,Bachelor's,MCA,2015,0.6,"Data Structures, Python, JavaScript, Spring Boot, REST API",JOB5149,Software Developer,Lumen Industries,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Java, Data Structures, Spring Boot, SQL",6,400000-740000,5.2 LPA,3.9,29-12-2023,Referral,APPLIED,Not Scheduled,In Process,52.8,No,Not Eligible,,29
APP106001,CAND30528,Nithya Das,36,Female,Bachelor's,MCA,2009,3.2,"Automation Testing, Manual Testing, Test Cases, Regression Testing, SQL, Agile",JOB5631,QA Tester,Yellowstone Systems,Information Technology,Pune,Maharashtra,Full-Time,Work From Office,"Selenium, Test Cases, SQL, Regression Testing, Automation Testing",3,Rs. 4.2 - 6.3 LPA,4.5,"4,50,000",08-08-2023,Company Website,rejected,Not Scheduled,Rejected,80.5,Partial,Partially Eligible,73.3,7
APP104198,CAND33912,Naveen Joshi,22,Male,Master's,M.Com,2006,1.1,"Risk Analysis, PowerPoint, Forecasting, MS Office, Ratio Analysis",JOB5754,Financial Analyst,fusion infotech,Finance & Accounting,Salem,Tamil Nadu,Full-Time,Work From Office,"Valuation, SQL, Excel, Budgeting",1,400000-630000,"4,90,000","4,40,000",11-Mar-24,Referral,on hold,Not Scheduled,In Process,0,Partial,Not Eligible,27.2,31
APP106365,CAND29517,Aditya Tiwari,27,Male,Master's,B.Sc Statistics,2003,1.9,"Python, Machine Learning, Statistics, Deep Learning, NLP, Pandas",JOB5385,Data Scientist,Quest Digital,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Office,"Statistics, SQL, Deep Learning, Data Visualization, Python",0,6.6-11.4 LPA,10.2 LPA,INR 8.6,02/18/2025,Campus Placement,Selcted,Completed,Selected,61.4,Yes,Eligible,80.3,30
APP111849,CAND29487,Kavitha Kumar,21,Female,Bachelor's,M.Com,2019,5.9,"TDS, Taxation, Excel, GST, Auditing, Accounts Receivable, Accounts Payable",JOB5168,Accountant,Prism Solutions,Finance & Accounting,Gurugram,Haryana,Full-Time,Hybrid,"Excel, Bank Reconciliation, Auditing, Accounts Receivable, Accounts Payable",1,4.5-5.8 LPA,5.2,4.6L,23-Aug-25,Company Website,SHORTLISTED,Scheduled,In Process,80.2,Yes,Eligible,87.4,6
APP117001,CAND21858,Saanvi Pillai,24,,Bachelor's,MBA Finance,2019,3,"Risk Analysis, Ratio Analysis, Budgeting, PowerPoint, Excel, Financial Modeling, Financial Reporting",JOB5814,Financial Analyst,Bharat Sstems,Finance & Accounting,Kochi,Kerala,Full-Time,Work From Office,"Excel, PowerPoint, Risk Analysis, Valuation, Financial Reporting, SQL",6,530000-810000,INR 5.7,6.7,30-10-2023,Campus Placement,Not Selected,Cancelled,Rejected,65.7,No,Not Eligible,46,43
APP104781,CAND31432,Muthu Chawla,41,Male,Master's,B.Sc Computer Science,2010,5.4,"Regression Testing, Bug Tracking, JIRA",JOB5250,QA Tester,Xcel Global,Information Technology,Pune,Maharashtra,Part-Time,Hybrid,"Selenium, Agile, API Testing, Regression Testing, Manual Testing, Automation Testing",1,5.7-7.8 LPA,6.1 LPA,7.1 LPA,25-10-2024,LinkedIn,REJECTED,Not Scheduled,Rejected,16.7,Yes,Not Eligible,46.5,19
APP118392,CAND30865,Ira Sen,25,Female,Bachelor's,B.Com,2014,1.8,"Agile, Documentation, Excel, Time Management, Adaptability",JOB5433,Business Analyst,Vindhya Lbs,Information Technology,Hyderabad,Telangana,Full-Time,Hybrid,"Power BI, Requirement Gathering, Excel, SQL, Agile",0,430000-730000,5.8L,INR 5.6,12/28/2024,LinkedIn,interview scheduled,Completed,In Process,39.5,Yes,Partially Eligible,62.8,22
APP107061,CAND31874,Vihaan Kapoor,36,Male,Bachelor's,BBA Finance,2025,0,"Excel, Financial Modeling, Financial Reporting",JOB5546,Financial Analyst,Bluepeak Industries,Finance & Accounting,Salem,Tamil Nadu,Full-Time,Work From Home,"Financial Modeling, Risk Analysis, SQL, Excel, Valuation, Forecasting",8,Rs. 4 - 5.3 LPA,3.8 LPA,3.9 LPA,19-04-2023,Campus Placement,Rejected,Not Scheduled,Rejected,32.2,No,Not Eligible,29.1,37
APP115687,CAND23673,Selvam Pandey,30,Male,Bachelor's,B.Tech,2013,6,"Statistics, Python, Deep Learning, NLP, Pandas, SQL, Data Visualization",JOB5152,Data Scientist,Nov Ventures,Information Technology,Mumbai,Maharashtra,Internship,Hybrid,"Python, Deep Learning, SQL, Pandas",6,13.2 to 18.0 Lakhs,17.4,"12,00,000",05-05-2024,Naukri,on hold,Not Scheduled,In Process,97.1,Partial,Partially Eligible,85.9,18
APP120156,CAND32295,Vivaan Rathore,45,Male,Master's,B.Sc Computer Science,2003,6,"Node.js, Critical Thinking, HTML, Time Management, Bootstrap",JOB5767,Web Developer,Saffron Global,Information Technology,Calcutta,West Bengal,Full-Time,Hybrid,"JavaScript, Node.js, MongoDB, Git, REST API",1,819999-1140000,10.6L,"9,69,999",05-08-2024,Indeed,SHORTLISTED,Not Scheduled,In Process,19,Yes,Not Eligible,50.7,21
APP119235,CAND32864,Ravi Patel,39,Male,Master's,B.A English,2005,10.2,"Content Writing, Editing, WordPress, Creativity",JOB5588,Content Writer,Vertex Corp,Media & Communication,Mumbai,Maharashtra,Full-Time,Work From Home,"Grammar, Creativity, Copywriting, SEO Writing, Blogging, Proofreading",4,6.3-7.0 LPA,7.1 LPA,6.8 LPA,30-10-2025,Referral,withdrawn,Not Scheduled,Rejected,14.5,Yes,Not Eligible,48.5,15
APP103070,CAND31850,Mahesh Khanna,33,Male,Master's,MA English,2020,2.5,"Research, Blogging, SEO Writing, Copywriting, Editing, Grammar",JOB5610,Content Writer,Nova Systems,Media & Communication,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Creativity, Blogging, Proofreading, Research, Grammar",4,3.0-4.3 LPA,3.7,3.7 LPA,09-04-2025,Naukri,rejected,Not Scheduled,Rejected,58.2,No,Not Eligible,46.1,4
APP109299,CAND31032,Deepa Naidu,36,Female,Diploma,B.Sc Statistics,2022,2.7,"Data Visualization, Data Cleaning, Problem Solving, SQL, Tableau, Statistics, VLOOKUP, Excel",JOB5637,Data Analyst,Yellowstone Labs,Information Technology,Pune,Maharashtra,Full-Time,Work From Office,"Statistics, Python, Data Visualization, Power BI",3,Rs. 4.5 - 7.1 LPA,"6,10,000","5,20,000",20-05-2025,Naukri,APPLIED,Not Scheduled,In Process,51,No,Not Eligible,36.8,38
APP108012,CAND25131,Anjali Shah,33,Female,Bachelor's,Any Graduate,2012,9.3,"Multitasking, MS Office, Ticketing Tools",JOB5100,Customer Support Executive,Solstice Corp,BPO / Customer Service,Hyderabad,Telangana,Full-Time,Work From Office,"Problem Solving, Multitasking, Customer Handling, Voice Process, Chat Support",1,Rs. 4.7 - 5.5 LPA,5.0 LPA,5.5,09-02-2024,LinkedIn,shortlisted,Scheduled,In Process,19.5,Yes,Not Eligible,53.9,24
APP109340,CAND30318,Aditya Chauhan,23,Male,Bachelor's,BCA,2008,6.1,"Git, CSS, HTML, MongoDB, REST API, JavaScript",JOB5821,Web Developer,Unity Infotech ,Information Technology,Mumbai,Maharashtra,Full-Time,Hybrid,"JavaScript, TypeScript, React, REST API, MongoDB",2,8.3-11.5 LPA,9.5L,7.5,04-07-2024,Referral,APPLIED,Not Scheduled,In Process,58.4,Yes,Eligible,71.1,37
APP101219,CAND30891,Vidya Desai,29,Female,PhD,B.Sc Computer Science,2009,1.3,"Active Directory, Security, Backup Management, Virtualization, Linux",JOB5337,System Administrator,Bright Pvt Ltd,Information Technology,Ahmedabad,Gujarat,Full-Time,Work From Home,"Backup Management, Networking, Shell Scripting, Security",0,350000-560000,4.7,"4,09,999",05-03-2025,Referral,Short-listed,Scheduled,In Process,52.6,Yes,Eligible,70.1,35
APP101654,CAND24903,Prakash Das,31,,Bachelor's,B.A,2006,0.7,"Multitasking, CRM Software, Voice Process, Communication, Ticketing Tools, MS Office",JOB5491,Customer Support Executive,Infinity Enterprises,BPO / Customer Service,Gurugram,Haryana,Full-Time,Hybrid,"Customer Handling, Chat Support, CRM Software, Voice Process, Email Support",3,2.0 to 2.8 Lakhs,2.6 LPA,1.7,23-11-2024,Referral,Applied,Not Scheduled,In Process,42.9,No,Not Eligible,36.3,19
APP108428,CAND28025,Anjali Rao,36,Female,Master's,B.Com,2023,2,"Presentation Skills, Lead Generation, Target Achievement, Communication, Sales Reporting, CRM Software",JOB5769,Sales Executive,Infinity Infotech,Sales & Business Development,Ahmedabad,Gujarat,Contract,Hybrid,"Sales Reporting, CRM Software, Presentation Skills, Lead Generation, Client Relationship",3,280000-440000,3.6 LPA,3.1,08-Aug-24,Campus Placement,Interview scheduled ,Completed,In Process,81.4,No,Not Eligible,55.3,40
APP114776,CAND31202,Balaji Rathore,30,Male,12th,MBA Marketing,2021,4,"Target Achievement, Time Management, Negotiation, CRM Software, Sales Reporting, Presentation Skills, Lead Generation",JOB5640,Sales Executive,Orbit Ventures,Sales & Business Development,Salem,Tamil Nadu,Full-Time,Work From Office,"Lead Generation, Client Relationship, Sales Reporting, Communication, CRM Software",6,3.9L-5.5L,4.8,"3,60,000",20-Feb-25,Referral,Withdrawn,Not Scheduled,Rejected,61.3,No,Not Eligible,48.6,38
APP116917,CAND22651,Abhishek Bhatia,33,Male,Bachelor's,B.A,2013,9.5,"HRMS, Payroll, Recruitment, Exit Formalities, Employee Engagement, Communication, Onboarding",JOB5328,HR Executive,Vindhya Solutions,Human Resources,mumbai,Maharashtra,Full-Time,Work From Office,"HRMS, Employee Engagement, Labour Law, Communication, MS Office, Exit Formalities",5,690000-800000,6.6 LPA,6.4,30-10-2024,Naukri,selected,Completed,Offer Declined,65.5,Yes,Eligible,78.2,37
APP118203,CAND31076,Mahesh Pillai,42,Male,Bachelor's,BCA,2014,11,"AWS, Linux, Active Directory, Shell Scripting, Backup Management",JOB5196,SYSTEM ADMINISTRATOR,Everest Systems,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"Security, Shell Scripting, AWS, Networking, Virtualization",4,9.9-11.0 LPA,12.5,11.1,30-07-2025,Naukri,rejected,Not Scheduled,Rejected,42.5,Yes,Partially Eligible,64.4,18
APP116920,CAND24604,Arjun Agarwal,42,Male,Master's,BBA Finance,2009,,"Accounts Receivable, Excel, Bank Reconciliation, Auditing, GST, Accounts Payable",JOB5886,Accountant,Vindhya Systems,Finance & Accounting,ahmedabad,Gujarat,Part-Time,Work From Home,"Tally, Accounts Payable, Auditing, TDS, Accounts Receivable",6,630000-700000,6.7,INR 6.6,04-02-2023,LinkedIn,Selected,Completed,Selected,62.9,Yes,Eligible,79.4,28
APP102513,CAND34425,Balaji Murugan,39,,Bachelor's,M.Com,2015,,"Budgeting, SQL, Valuation, Forecasting, PowerPoint",JOB5719,Financial Analyst,Nimbus Solutions,Finance & Accounting,Kolkata,West Bengal,Full-Time,Work From Office,"Risk Analysis, SQL, Ratio Analysis, Excel",1,Rs. 4 - 6.3 LPA,5.2,4.2 LPA,20-02-2024,Campus Placement,Pending,Not Scheduled,In Process,24.5,Partial,Not Eligible,34.8,41
APP117235,CAND26221,Suma Bhatia,23,Female,Master's,MBA HR,2004,11,"Labour Law, MS Office, Employee Engagement, MS Office, Payroll, HRMS, Onboarding",JOB5582,HR Executive,Fusion Venturs,Human Resources,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Payroll, Recruitment, Communication, Attendance Management, MS Office",4,Rs. 7.2 - 8.0 LPA,7.0L,INR 7.4,30-11-2023,Indeed,Reject,Not Scheduled,Rejected,41.4,Yes,Partially Eligible,65.3,28
APP104071,CAND26718,Siddharth Nambiar,31,Male,Bachelor's,B.Com,2025,0,"Negotiation, Sales Reporting, Problem Solving, Target Achievement, Market Research, Client Relationship, English Proficiency",JOB5475,Sales Executive,Trident Industries,Sales & Business Development,Noida,Uttar Pradesh,Full-Time,Work From Office,"CRM Software, Client Relationship, Communication, Negotiation",1,250000-330000,2.4L,2.3 LPA,02-10-2023,Indeed,Not Selected,Not Scheduled,Rejected,50.8,No,Not Eligible,37.1,36
